,gender,flag_phone_provided,flag_privacy,region,favorite_store,loyalty_type,loyatlty_status,tenure,age,TBS,Recency,Frequency,Monetary,customer_id,CHURN,CLASS
5189,M,1.0,True,VENETO,22,standard,1,315,75,26.1,27,12,376.46999999999997,437272,0,GOLD
5190,M,1.0,True,EMILIA ROMAGNA,1,standard,1,313,75,36.875,3,12,164.18,438613,0,SILVER
5191,F,0.0,True,VENETO,18,premium,1,150,75,20.25,45,10,866.14,601010,0,SILVER
5192,M,0.0,True,LAZIO,37,premium,1,133,75,19.5,40,9,3958.95,681946,0,SILVER
5193,M,1.0,True,LOMBARDIA,36,premium,1,192,76,21.5,31,10,874.26,635601,0,SILVER
5194,F,1.0,False,ABRUZZO,25,standard,1,262,76,23.7,5,11,134.14,519736,0,SILVER
5195,M,1.0,False,LAZIO,33,premium,1,178,76,13.444444444444445,53,10,497.86,662378,0,SILVER
5196,M,1.0,True,LAZIO,39,premium,1,342,76,50.5,37,8,557.8399999999999,361826,0,SILVER
5197,M,1.0,True,LOMBARDIA,48,standard,1,411,76,29.0,31,11,374.2799999999999,251000,0,GOLD
5198,M,1.0,True,PUGLIA,31,premium,1,311,76,28.77777777777778,47,11,244.51,443342,0,SILVER
5199,F,1.0,False,OTHERS,9,standard,1,478,77,36.5,65,12,1471.4099999999999,115770,0,DIAMOND
5200,M,1.0,True,LAZIO,39,premium,1,166,78,13.8,23,11,248.64,686048,0,SILVER
5201,M,1.0,True,LAZIO,29,premium,1,182,79,28.0,46,6,415.4,655026,0,SILVER
5202,M,1.0,True,EMILIA ROMAGNA,41,standard,1,156,80,30.0,3,6,291.89,712157,0,SILVER
5203,M,1.0,True,LIGURIA,1,standard,1,184,80,4.25,48,9,276.6,649828,0,SILVER
5204,M,1.0,True,LAZIO,37,standard,1,304,86,21.25,20,13,388.74,332146,0,GOLD
5205,F,1.0,True,CAMPANIA,35,standard,1,336,23,36.44444444444444,4,11,652.98,399669,1,DIAMOND
5206,M,1.0,True,LOMBARDIA,43,standard,1,219,27,19.333333333333332,34,11,160.36999999999998,590498,0,SILVER
5207,M,1.0,True,LAZIO,33,premium,1,306,28,31.0,56,8,540.7900000000001,450425,1,SILVER
5208,F,0.0,True,LAZIO,42,business standard,1,402,30,36.42857142857143,0,11,206.84000000000003,77933,0,SILVER
5209,M,1.0,True,PUGLIA,46,premium,1,65,30,5.0,21,11,1239.3600000000004,835930,0,DIAMOND
5210,F,1.0,True,LAZIO,39,business premium,1,390,30,41.142857142857146,67,8,240.48000000000005,290105,1,SILVER
5211,M,1.0,True,VENETO,44,premium,1,307,31,58.75,56,7,1113.48,449693,1,SILVER
5212,F,1.0,True,LOMBARDIA,40,standard,1,420,32,28.3,70,12,233.49,232711,0,SILVER
5213,F,1.0,True,LOMBARDIA,49,business premium,1,349,34,55.4,40,9,226.78000000000003,100120,1,SILVER
5214,M,1.0,True,LAZIO,33,business premium,1,293,34,25.285714285714285,111,12,1304.95,471308,1,GOLD
5215,F,1.0,True,VENETO,5,business premium,1,228,34,22.571428571428573,67,12,1891.8200000000002,576093,1,DIAMOND
5216,M,1.0,True,VENETO,27,standard,1,395,35,32.3,35,11,99.72999999999999,284722,0,SILVER
5217,F,1.0,True,LOMBARDIA,40,standard,1,459,35,48.833333333333336,18,7,291.16,149874,1,SILVER
5218,M,1.0,True,LOMBARDIA,10,business premium,1,331,35,29.272727272727273,3,14,926.23,408323,0,DIAMOND
5219,M,1.0,True,CAMPANIA,3,premium,1,38,35,5.75,6,9,327.85,879421,0,SILVER
5220,F,1.0,False,PUGLIA,26,standard,1,438,36,43.875,4,9,313.68999999999994,193508,0,SILVER
5221,F,1.0,True,LAZIO,33,standard,1,386,36,33.111111111111114,30,11,566.85,301662,0,GOLD
5222,M,1.0,True,VENETO,44,business standard,1,37,37,2.857142857142857,0,12,244.21,882216,0,SILVER
5223,F,1.0,False,PUGLIA,31,premium,1,292,37,31.0,32,12,333.55999999999995,472830,0,GOLD
5224,M,1.0,False,EMILIA ROMAGNA,14,premium,1,412,37,28.0,10,14,667.3000000000001,249740,0,DIAMOND
5225,M,0.0,True,PUGLIA,26,business premium,1,229,38,30.666666666666668,41,8,233.48000000000005,574976,0,SILVER
5226,F,1.0,True,LAZIO,39,business standard,1,454,38,23.09090909090909,76,12,599.12,99213,1,SILVER
5227,F,1.0,True,LOMBARDIA,40,standard,1,366,38,26.88888888888889,115,13,915.73,341589,1,GOLD
5228,F,0.0,True,LAZIO,29,premium,1,469,38,47.166666666666664,67,14,571.28,132392,0,GOLD
5229,M,1.0,True,LOMBARDIA,48,premium,1,352,38,32.333333333333336,37,11,994.5900000000001,370196,0,DIAMOND
5230,M,1.0,True,EMILIA ROMAGNA,11,standard,1,379,38,23.444444444444443,78,12,2078.1400000000003,318869,0,GOLD
5231,F,1.0,True,SICILIA,28,standard,1,474,38,26.90909090909091,23,13,232.14,122988,0,SILVER
5232,F,1.0,True,LOMBARDIA,40,premium,1,256,38,20.0,30,12,488.21999999999997,528395,0,GOLD
5233,M,1.0,True,LOMBARDIA,43,standard,1,57,38,5.0,24,11,340.77,848732,0,GOLD
5234,F,1.0,True,TOSCANA,47,premium,1,212,39,11.375,66,9,422.93,602208,1,SILVER
5235,M,1.0,True,LOMBARDIA,1,standard,1,70,39,4.0,24,11,602.37,829515,0,GOLD
5236,M,1.0,True,LOMBARDIA,43,standard,1,410,39,28.833333333333332,10,14,420.27,253610,0,GOLD
5237,F,1.0,True,FRIULI VENEZIA GIULIA,4,standard,1,174,39,8.545454545454545,76,12,624.8899999999999,671148,1,SILVER
5238,F,1.0,True,CAMPANIA,38,business premium,1,331,40,45.6,74,7,251.4,407971,1,SILVER
5239,M,1.0,True,LAZIO,42,standard,1,239,40,36.6,53,6,1192.4200000000003,551461,1,SILVER
5240,F,1.0,False,TOSCANA,1,premium,1,223,40,36.4,22,7,1022.7800000000001,70109,0,SILVER
5241,M,1.0,True,LOMBARDIA,15,standard,1,290,40,28.666666666666668,26,11,352.47,475878,0,GOLD
5242,M,0.0,True,LIGURIA,20,standard,1,468,40,41.285714285714285,5,11,758.4200000000001,134312,0,DIAMOND
5243,F,1.0,True,EMILIA ROMAGNA,41,business premium,1,349,40,30.7,20,11,180.94,375278,0,SILVER
5244,F,1.0,True,SICILIA,1,standard,1,376,40,42.875,12,11,471.15000000000003,322299,0,GOLD
5245,F,1.0,True,LOMBARDIA,15,standard,1,427,40,15.461538461538462,101,14,320.23,217693,1,SILVER
5246,M,1.0,True,EMILIA ROMAGNA,24,premium,1,265,40,19.454545454545453,27,12,1066.7200000000003,514885,0,DIAMOND
5247,F,1.0,True,LOMBARDIA,8,premium,1,348,40,48.333333333333336,51,8,1214.61,65497,0,SILVER
5248,M,1.0,True,LAZIO,37,standard,1,376,40,38.75,39,10,748.09,322777,0,SILVER
5249,M,1.0,True,VENETO,44,standard,1,256,40,57.5,22,7,224.60999999999999,529363,0,SILVER
5250,F,1.0,True,CAMPANIA,3,premium,1,324,40,27.555555555555557,72,12,1368.93,420535,0,DIAMOND
5251,M,1.0,True,PIEMONTE,49,premium,1,198,40,19.428571428571427,58,11,2234.96,623318,1,DIAMOND
5252,F,1.0,True,MOLISE,25,standard,1,310,40,35.875,7,11,331.39,445600,1,GOLD
5253,M,1.0,True,SICILIA,7,premium,1,210,40,22.77777777777778,0,11,962.3,41731,0,DIAMOND
5254,F,1.0,True,VENETO,44,premium,1,316,40,21.5,74,12,1727.04,435951,0,DIAMOND
5255,F,1.0,True,LAZIO,13,premium,1,391,40,38.375,32,12,588.55,288332,0,GOLD
5256,F,1.0,True,LOMBARDIA,34,standard,1,434,41,23.272727272727273,100,14,474.06,181182,1,SILVER
5257,M,0.0,False,LOMBARDIA,32,standard,1,282,41,34.5,72,10,1622.28,489559,0,SILVER
5258,M,1.0,True,ABRUZZO,25,standard,1,289,41,23.666666666666668,70,11,214.0,477531,1,SILVER
5259,F,1.0,True,LOMBARDIA,48,business standard,1,49,41,2.6666666666666665,24,12,1116.74,861263,0,DIAMOND
5260,F,1.0,True,PIEMONTE,21,standard,1,331,41,42.285714285714285,32,9,304.25,36372,1,SILVER
5261,M,1.0,True,LAZIO,39,premium,1,307,41,36.57142857142857,28,9,651.59,435961,0,SILVER
5262,F,0.0,True,LAZIO,37,standard,1,393,41,7.8,7,9,237.01000000000002,4010,0,SILVER
5263,M,1.0,True,EMILIA ROMAGNA,41,premium,1,214,41,12.222222222222221,100,12,4708.07,569560,1,GOLD
5264,M,1.0,False,VENETO,5,standard,1,387,41,14.125,65,10,627.96,297995,0,SILVER
5265,F,1.0,True,ABRUZZO,25,premium,1,351,41,29.77777777777778,80,11,1291.44,371286,0,GOLD
5266,F,1.0,True,VENETO,27,premium,1,409,42,37.75,55,10,258.3,77229,0,SILVER
5267,F,0.0,True,LAZIO,39,premium,1,212,42,12.454545454545455,70,12,281.63,601765,1,GOLD
5268,M,1.0,False,UMBRIA,9,standard,1,370,42,35.25,51,10,449.0,333114,0,SILVER
5269,F,0.0,True,LAZIO,42,standard,1,376,42,57.0,68,11,808.2200000000001,322152,0,DIAMOND
5270,F,0.0,True,CALABRIA,31,premium,1,275,42,45.2,5,12,521.11,497827,0,GOLD
5271,F,1.0,True,LIGURIA,20,business standard,1,320,42,29.666666666666668,23,11,385.4599999999999,6443,0,GOLD
5272,F,1.0,True,PIEMONTE,21,standard,1,445,42,40.0,47,11,87.94000000000001,179268,0,SILVER
5273,M,1.0,True,LOMBARDIA,8,standard,1,436,42,22.916666666666668,73,14,362.38,197633,0,GOLD
5274,F,1.0,True,TOSCANA,19,business standard,1,431,42,48.333333333333336,61,8,874.07,208092,1,SILVER
5275,M,1.0,True,PIEMONTE,2,premium,1,226,42,18.0,74,9,752.2800000000001,579273,1,SILVER
5276,M,1.0,True,LOMBARDIA,17,premium,1,232,43,32.666666666666664,20,8,256.88,569492,1,SILVER
5277,M,1.0,True,PIEMONTE,2,standard,1,295,43,20.076923076923077,28,14,139.52,468145,0,SILVER
5278,F,1.0,True,LOMBARDIA,32,premium,1,293,43,38.57142857142857,19,8,1291.14,471250,0,SILVER
5279,F,1.0,True,LOMBARDIA,15,standard,1,304,43,27.571428571428573,87,12,528.7399999999999,454381,1,SILVER
5280,M,1.0,True,LOMBARDIA,36,premium,1,354,43,27.857142857142858,108,11,835.74,255828,0,GOLD
5281,M,1.0,True,FRIULI VENEZIA GIULIA,4,premium,1,204,43,9.11111111111111,95,12,1711.33,614335,1,GOLD
5282,F,1.0,True,CAMPANIA,3,standard,1,309,43,26.545454545454547,3,12,295.7,446997,0,GOLD
5283,F,1.0,True,UMBRIA,9,standard,1,292,43,32.0,31,11,90.88,413601,0,SILVER
5284,F,1.0,True,PUGLIA,26,standard,1,427,43,32.333333333333336,45,12,315.20000000000005,217891,0,GOLD
5285,F,1.0,True,CALABRIA,14,standard,1,280,44,40.333333333333336,3,8,362.18999999999994,492417,1,SILVER
5286,F,1.0,True,LOMBARDIA,34,business premium,1,309,44,33.857142857142854,33,13,1878.67,425783,0,DIAMOND
5287,F,1.0,True,LOMBARDIA,17,business standard,1,157,44,9.142857142857142,86,14,932.71,46563,1,GOLD
5288,M,1.0,True,LOMBARDIA,11,premium,1,263,44,21.0,73,9,705.8499999999999,517915,0,SILVER
5289,F,1.0,True,LOMBARDIA,49,premium,1,201,44,39.2,3,8,677.23,32035,1,SILVER
5290,F,1.0,True,PUGLIA,46,standard,1,432,44,29.333333333333332,93,12,1142.5700000000002,17016,1,GOLD
5291,M,1.0,True,LAZIO,13,standard,1,425,44,55.666666666666664,21,8,357.15,208976,1,SILVER
5292,M,1.0,True,PUGLIA,26,standard,1,192,44,17.571428571428573,65,10,240.43000000000004,634470,1,SILVER
5293,M,1.0,True,EMILIA ROMAGNA,14,premium,1,349,44,26.2,74,12,475.40999999999997,24550,0,GOLD
5294,F,1.0,True,SICILIA,6,premium,1,354,45,25.4,93,11,719.51,365372,0,GOLD
5295,F,0.0,True,LOMBARDIA,1,premium,1,318,45,9.142857142857142,87,11,445.04,430385,0,SILVER
5296,M,1.0,True,PIEMONTE,21,business standard,1,434,45,41.0,72,8,792.5900000000001,38635,1,SILVER
5297,F,1.0,True,LOMBARDIA,8,standard,1,292,45,47.0,5,9,936.76,472176,1,SILVER
5298,M,1.0,True,VENETO,18,premium,1,377,45,33.8,3,14,1076.78,274601,0,DIAMOND
5299,F,0.0,True,EMILIA ROMAGNA,41,premium,1,224,45,39.0,53,7,775.6999999999999,557769,1,SILVER
5300,F,1.0,True,VENETO,22,business premium,1,58,45,5.0,18,10,1107.76,73998,0,SILVER
5301,F,1.0,True,VENETO,44,premium,1,282,46,25.77777777777778,46,12,169.56999999999996,488743,0,SILVER
5302,M,0.0,True,LOMBARDIA,10,premium,1,331,46,26.9,56,13,1176.78,408237,0,DIAMOND
5303,M,1.0,True,EMILIA ROMAGNA,11,premium,1,101,46,10.11111111111111,3,13,179.8,783070,0,SILVER
5304,M,1.0,True,LAZIO,33,standard,1,165,46,8.444444444444445,87,11,577.8,682264,1,SILVER
5305,M,1.0,True,LAZIO,33,premium,1,329,46,19.0,107,11,4032.0500000000006,412220,0,GOLD
5306,F,1.0,True,VENETO,5,standard,1,282,46,14.4,74,11,158.16,489887,1,SILVER
5307,F,1.0,True,CAMPANIA,3,business premium,1,301,46,20.363636363636363,71,13,772.98,79718,0,DIAMOND
5308,M,0.0,True,NOT_PROVIDED,14,premium,1,42,46,3.5,3,9,403.15999999999997,872522,0,SILVER
5309,M,0.0,True,LOMBARDIA,43,standard,1,309,46,36.285714285714285,24,12,128.81,445791,0,SILVER
5310,F,1.0,True,SICILIA,7,business premium,1,363,46,53.333333333333336,36,7,1101.88,321198,1,SILVER
5311,M,1.0,True,LOMBARDIA,10,standard,1,195,46,16.0,79,11,293.05,629488,1,SILVER
5312,M,1.0,True,PUGLIA,1,premium,1,244,46,20.625,73,11,270.05999999999995,548442,1,SILVER
5313,M,1.0,True,VENETO,44,business premium,1,22,46,1.8571428571428572,0,12,254.12999999999997,905586,0,SILVER
5314,F,1.0,True,CAMPANIA,38,standard,1,441,47,25.181818181818183,62,14,581.7099999999998,183306,0,GOLD
5315,M,1.0,True,LOMBARDIA,16,standard,1,231,47,27.75,4,11,274.41,570867,0,GOLD
5316,F,1.0,True,VENETO,18,standard,1,346,47,41.125,0,11,184.22000000000003,380658,0,SILVER
5317,F,1.0,True,CAMPANIA,3,standard,1,366,47,41.714285714285715,20,9,1316.5300000000002,342594,0,SILVER
5318,M,1.0,True,LIGURIA,20,premium,1,411,47,32.666666666666664,60,13,709.5799999999999,196228,0,DIAMOND
5319,M,1.0,False,LAZIO,42,premium,1,297,47,35.57142857142857,33,10,803.2100000000002,465345,0,SILVER
5320,M,1.0,True,LOMBARDIA,43,standard,1,447,47,47.57142857142857,0,9,654.85,8087,0,SILVER
5321,M,1.0,True,LAZIO,37,premium,1,158,47,26.5,18,11,6884.05,564103,0,DIAMOND
5322,F,1.0,True,EMILIA ROMAGNA,11,standard,1,313,47,24.727272727272727,0,12,200.03000000000003,439609,0,SILVER
5323,M,1.0,True,LAZIO,33,business premium,1,211,47,32.0,47,11,2535.65,100158,1,DIAMOND
5324,F,1.0,True,LIGURIA,45,standard,1,409,47,36.25,51,11,256.88,255370,1,SILVER
5325,M,0.0,True,SICILIA,6,standard,1,369,47,41.6,118,12,1843.76,336232,1,GOLD
5326,M,1.0,False,LAZIO,39,premium,1,289,47,32.0,30,11,240.70000000000002,478515,0,SILVER
5327,F,1.0,True,CAMPANIA,3,premium,1,189,47,27.333333333333332,22,9,394.31,641007,0,SILVER
5328,M,1.0,True,SICILIA,28,business standard,1,291,48,49.4,34,6,268.53,474114,0,SILVER
5329,F,1.0,True,LOMBARDIA,10,business standard,1,477,48,49.5,3,8,788.35,117345,0,SILVER
5330,M,1.0,True,EMILIA ROMAGNA,11,premium,1,230,48,49.75,23,5,308.09999999999997,403042,0,SILVER
5331,F,0.0,True,CAMPANIA,35,premium,1,222,48,9.153846153846153,76,14,305.95,584387,1,SILVER
5332,F,1.0,True,LOMBARDIA,34,premium,1,159,48,21.166666666666668,28,10,373.3,105164,0,SILVER
5333,M,1.0,True,LOMBARDIA,48,standard,1,13,48,2.0,1,11,619.01,917185,0,GOLD
5334,M,0.0,False,PUGLIA,26,standard,1,211,49,15.166666666666666,22,14,399.21999999999997,604131,0,GOLD
5335,M,1.0,False,LOMBARDIA,40,standard,1,320,49,27.333333333333332,65,11,102.22,18603,0,SILVER
5336,M,1.0,False,PUGLIA,31,standard,1,472,49,31.5,5,12,238.64,127023,0,SILVER
5337,M,0.0,False,LOMBARDIA,34,business premium,1,354,49,29.7,51,14,792.4799999999999,101499,0,DIAMOND
5338,F,1.0,False,LOMBARDIA,10,standard,1,383,49,10.0,37,11,500.99,308098,0,GOLD
5339,M,1.0,False,CAMPANIA,3,standard,1,314,50,27.875,12,9,230.39000000000001,437756,0,SILVER
5340,F,1.0,True,SICILIA,6,premium,1,318,50,49.0,59,5,1449.7900000000002,430776,1,SILVER
5341,M,1.0,True,LOMBARDIA,34,business premium,1,273,50,24.0,28,11,719.4400000000002,502407,0,DIAMOND
5342,M,1.0,True,CAMPANIA,1,premium,1,198,50,24.714285714285715,18,8,890.2900000000001,625154,0,SILVER
5343,M,0.0,False,LOMBARDIA,15,business premium,1,402,50,37.125,10,9,349.6700000000001,2653,0,SILVER
5344,F,1.0,True,EMILIA ROMAGNA,11,premium,1,188,50,10.272727272727273,67,13,1050.59,642094,0,DIAMOND
5345,M,0.0,True,CAMPANIA,38,premium,1,243,50,42.0,1,10,593.49,551244,0,SILVER
5346,M,0.0,True,LAZIO,39,standard,1,472,51,43.2,52,8,221.14000000000001,125851,0,SILVER
5347,F,1.0,True,VENETO,27,premium,1,457,51,17.125,101,11,2064.1000000000004,156287,0,GOLD
5348,F,1.0,True,TOSCANA,19,standard,1,401,51,32.36363636363637,0,14,293.70000000000005,271664,0,GOLD
5349,M,1.0,True,LOMBARDIA,32,premium,1,310,51,19.666666666666668,51,14,466.48999999999995,422220,0,GOLD
5350,M,1.0,True,EMILIA ROMAGNA,14,standard,1,423,51,34.0,48,12,129.23999999999998,225428,0,SILVER
5351,M,1.0,True,LOMBARDIA,17,standard,1,112,51,20.0,10,8,242.08999999999997,768963,0,SILVER
5352,F,1.0,True,CAMPANIA,3,standard,1,424,51,34.375,27,11,511.82,223502,0,GOLD
5353,F,1.0,True,LAZIO,37,premium,1,301,51,29.444444444444443,32,11,556.8799999999999,460334,0,GOLD
5354,F,1.0,False,LAZIO,13,premium,1,346,51,27.25,10,14,210.08,381326,0,SILVER
5355,M,1.0,True,PIEMONTE,2,standard,1,388,52,39.25,45,11,76.8,295501,0,SILVER
5356,M,1.0,True,EMILIA ROMAGNA,41,standard,1,353,52,37.75,45,12,127.88999999999999,367450,0,SILVER
5357,M,1.0,True,LAZIO,39,premium,1,437,52,23.166666666666668,21,15,346.71999999999997,195173,0,GOLD
5358,M,1.0,True,LOMBARDIA,48,premium,1,99,52,11.333333333333334,6,8,1183.1500000000003,412848,0,SILVER
5359,M,1.0,True,LIGURIA,20,standard,1,480,52,31.6,4,11,276.38,105774,0,GOLD
5360,M,1.0,False,LOMBARDIA,16,standard,1,366,52,62.0,23,8,1665.5100000000002,342652,0,SILVER
5361,M,1.0,True,PUGLIA,46,premium,1,268,52,23.444444444444443,40,11,338.01000000000005,509343,0,GOLD
5362,M,1.0,True,CAMPANIA,3,premium,1,360,52,31.818181818181817,5,13,318.57,354849,0,GOLD
5363,F,1.0,True,EMILIA ROMAGNA,41,standard,1,208,52,25.428571428571427,6,9,298.9,607630,0,SILVER
5364,M,0.0,True,LAZIO,42,premium,1,217,52,18.625,62,11,182.64000000000001,595212,0,SILVER
5365,M,1.0,False,LAZIO,33,standard,1,245,52,18.857142857142858,7,9,332.42,539757,0,SILVER
5366,M,1.0,True,CAMPANIA,35,premium,1,188,52,34.4,13,6,456.58000000000004,643127,0,SILVER
5367,M,1.0,True,VENETO,44,standard,1,477,52,32.3,32,12,47.46,118465,0,SILVER
5368,M,1.0,True,LOMBARDIA,48,premium,1,146,53,3.4285714285714284,113,14,957.78,728291,1,GOLD
5369,M,1.0,False,TOSCANA,19,standard,1,403,53,19.90909090909091,13,14,440.15999999999997,267561,0,GOLD
5370,M,1.0,True,EMILIA ROMAGNA,14,standard,1,408,53,30.0,52,13,700.45,85682,0,DIAMOND
5371,F,1.0,True,LOMBARDIA,32,business standard,1,226,53,17.375,80,14,486.79999999999995,58264,0,SILVER
5372,F,1.0,True,PUGLIA,31,premium,1,228,53,7.8,26,6,671.99,575458,0,SILVER
5373,M,0.0,True,CAMPANIA,38,premium,1,297,54,25.666666666666668,31,12,1223.1799999999998,87059,0,DIAMOND
5374,M,1.0,False,PIEMONTE,21,premium,1,158,54,10.0,52,13,621.46,696228,0,DIAMOND
5375,M,1.0,False,LAZIO,37,premium,1,92,54,7.857142857142857,19,13,450.31000000000006,797545,0,GOLD
5376,M,0.0,True,PIEMONTE,45,premium,1,279,54,61.25,1,8,386.1599999999999,45857,0,SILVER
5377,M,1.0,True,FRIULI VENEZIA GIULIA,4,premium,1,472,54,43.0,4,10,2429.239999999999,126626,0,SILVER
5378,M,1.0,False,LOMBARDIA,17,premium,1,100,54,10.0,26,12,391.77000000000004,786011,0,GOLD
5379,M,0.0,False,LOMBARDIA,16,premium,1,292,55,32.625,10,9,237.02,52363,0,SILVER
5380,M,1.0,True,TOSCANA,47,premium,1,320,55,22.46153846153846,21,14,1921.9899999999998,427847,0,DIAMOND
5381,M,1.0,True,PIEMONTE,21,business standard,1,330,55,29.9,22,12,182.98,410907,0,SILVER
5382,F,1.0,False,LAZIO,33,premium,1,300,55,28.6,8,13,543.88,461811,0,GOLD
5383,M,1.0,True,CAMPANIA,35,premium,1,70,55,10.833333333333334,0,14,1149.47,727182,0,DIAMOND
5384,M,1.0,True,EMILIA ROMAGNA,41,premium,1,435,55,28.416666666666668,3,13,2913.51,48392,0,DIAMOND
5385,M,1.0,True,LOMBARDIA,8,premium,1,227,55,22.0,25,13,558.52,577101,0,GOLD
5386,F,1.0,False,PUGLIA,1,standard,1,225,55,36.0,1,10,862.02,582591,0,SILVER
5387,M,1.0,True,LAZIO,33,premium,1,209,55,25.2,56,6,704.05,640244,0,SILVER
5388,M,1.0,False,LOMBARDIA,32,standard,1,323,55,33.77777777777778,7,10,635.3299999999999,422623,0,SILVER
5389,M,1.0,True,LAZIO,33,standard,1,339,55,30.0,5,13,272.33000000000004,392928,0,SILVER
5390,F,1.0,False,LOMBARDIA,48,standard,1,382,55,30.555555555555557,13,14,824.6,309529,0,DIAMOND
5391,M,1.0,True,LOMBARDIA,16,standard,1,262,55,17.285714285714285,6,16,516.87,520250,0,GOLD
5392,M,1.0,True,LAZIO,42,premium,1,179,55,23.5,13,9,2031.94,660018,0,SILVER
5393,F,1.0,True,LOMBARDIA,36,standard,1,467,56,6.375,28,12,105.71999999999998,135749,0,SILVER
5394,M,0.0,False,LOMBARDIA,32,premium,1,152,56,12.88888888888889,27,10,228.38,718638,0,SILVER
5395,M,1.0,True,LAZIO,33,premium,1,342,56,46.333333333333336,60,7,476.37,387751,0,SILVER
5396,M,1.0,True,ABRUZZO,25,standard,1,383,56,32.77777777777778,13,11,64.98,306891,0,SILVER
5397,M,1.0,False,VENETO,1,standard,1,157,56,14.3,7,11,168.13,704477,0,SILVER
5398,M,1.0,True,CAMPANIA,3,standard,1,304,56,36.166666666666664,27,7,224.08000000000004,184296,0,SILVER
5399,M,1.0,False,SICILIA,6,standard,1,101,56,9.857142857142858,7,9,382.86000000000007,73137,0,SILVER
5400,M,1.0,False,VENETO,44,premium,1,96,56,6.222222222222222,35,11,69.33,790890,0,SILVER
5401,M,1.0,True,PUGLIA,26,premium,1,35,56,2.4,20,10,233.47,884585,0,SILVER
5402,M,1.0,True,VENETO,1,standard,1,220,56,18.857142857142858,46,11,189.91000000000003,588324,0,SILVER
5403,F,1.0,True,ABRUZZO,25,standard,1,179,56,12.7,49,12,417.62,659558,0,GOLD
5404,M,1.0,True,VENETO,5,standard,1,186,56,12.0,61,11,231.21000000000004,645974,0,SILVER
5405,M,1.0,False,LOMBARDIA,34,business standard,1,449,56,37.111111111111114,7,11,356.60999999999996,170938,0,GOLD
5406,M,1.0,True,TOSCANA,19,premium,1,206,57,13.625,10,9,275.29,610051,0,SILVER
5407,M,1.0,False,LAZIO,33,business premium,1,330,57,29.6,29,12,1565.3600000000001,410661,0,DIAMOND
5408,F,1.0,True,LOMBARDIA,17,standard,1,241,57,19.77777777777778,44,11,317.57000000000005,555159,0,GOLD
5409,M,1.0,False,LOMBARDIA,49,premium,1,120,57,10.3,1,11,445.3,759077,0,GOLD
5410,M,1.0,False,PUGLIA,26,standard,1,200,57,12.416666666666666,4,13,409.08,620193,0,GOLD
5411,M,1.0,False,LOMBARDIA,10,standard,1,224,57,23.285714285714285,43,9,374.68,582841,0,SILVER
5412,M,1.0,True,LIGURIA,20,premium,1,108,57,3.0833333333333335,45,13,447.79999999999995,714778,0,GOLD
5413,M,1.0,False,PUGLIA,31,standard,1,160,58,23.5,62,5,695.05,69540,0,SILVER
5414,M,1.0,False,CAMPANIA,35,standard,1,170,58,14.222222222222221,23,12,287.62,678359,0,GOLD
5415,M,1.0,True,LOMBARDIA,40,premium,1,172,58,20.6,5,13,753.7800000000001,598438,0,DIAMOND
5416,M,1.0,False,LAZIO,39,standard,1,183,58,25.0,3,11,363.37000000000006,642178,0,GOLD
5417,M,1.0,False,LAZIO,29,premium,1,169,58,20.142857142857142,23,9,303.4499999999999,681224,0,SILVER
5418,M,1.0,True,LOMBARDIA,12,standard,1,301,58,20.9,45,11,188.26999999999998,459276,0,SILVER
5419,M,0.0,False,LOMBARDIA,12,premium,1,164,59,13.5,51,12,616.95,689481,0,GOLD
5420,M,1.0,True,CAMPANIA,38,business premium,1,157,59,24.75,7,6,1297.92,710834,0,SILVER
5421,M,1.0,False,UMBRIA,1,standard,1,118,59,15.8,37,6,444.6,759867,0,SILVER
5422,M,1.0,True,LOMBARDIA,1,business premium,1,119,59,10.428571428571429,33,9,277.21999999999997,751498,0,SILVER
5423,F,1.0,False,VENETO,5,standard,1,361,59,42.833333333333336,10,7,330.09000000000003,91684,0,SILVER
5424,M,0.0,False,TOSCANA,47,premium,1,201,59,18.428571428571427,43,9,776.04,599690,0,SILVER
5425,F,1.0,True,SICILIA,7,premium,1,416,59,21.9,66,11,253.32,463205,0,SILVER
5426,M,1.0,True,PUGLIA,46,standard,1,193,59,26.285714285714285,7,8,300.65,633324,0,SILVER
5427,M,1.0,True,LOMBARDIA,12,standard,1,345,59,33.2,7,11,446.25,383342,0,GOLD
5428,M,1.0,False,LAZIO,42,premium,1,199,59,16.375,51,12,302.5,41088,0,GOLD
5429,M,1.0,True,LOMBARDIA,8,premium,1,212,59,24.833333333333332,59,11,709.31,601762,0,DIAMOND
5430,M,1.0,True,LOMBARDIA,12,standard,1,302,59,29.625,50,11,90.58999999999999,457825,0,SILVER
5431,F,1.0,False,LAZIO,33,standard,1,237,59,22.0,25,11,561.7399999999999,561001,0,GOLD
5432,M,0.0,False,PIEMONTE,2,business premium,1,298,59,26.444444444444443,13,11,154.17000000000002,463730,0,SILVER
5433,M,1.0,False,LAZIO,29,premium,1,310,59,35.5,24,9,629.9899999999999,444637,0,SILVER
