,Unnamed: 0.1,Unnamed: 0,order_id,customer_id,store_id,product_id,direction,gross_price,price_reduction,perc_price_reduction,purchase_datetime,TBS,churn
92927,322151,362659,6aff1b0f5a7658204dc69c8ec119abd9,316270,47,36245685,-1,-16.99,0.0,0.0,2023-03-30,300.0,1.0
92930,322163,362672,081f1a7e2e45ccf63e04b3c6c16afb0c,316288,21,33700716,1,0.2,0.0,0.0,2023-01-09,216.0,1.0
92938,322187,362696,7fa0c3eb331e8f4e4c7e67afbf1f34dd,316301,26,81259556,1,19.99,3.0,15.00750375187594,2022-11-23,143.0,1.0
92959,322279,362805,410d7892a1566deed80c7f71ddde020e,316335,25,36507275,1,9.9,0.0,0.0,2023-04-12,331.0,1.0
92961,322285,362811,460c8018a55ba8560d54203474f531b4,316339,46,32079082,1,1.35,0.0,0.0,2023-04-09,120.0,1.0
92964,322300,362826,c5e0fdc0f7a9f5893e1b66a09aada229,316343,29,32078935,1,10.2,0.0,0.0,2022-10-06,121.0,1.0
92966,322312,362839,b7d48aedc5ec1af6dffdf0dcfe9fa5e4,316372,32,32588150,1,2.55,0.26,10.19607843137255,2022-09-16,127.0,1.0
92967,322315,362842,37c583abf4c857c8f2a6349d7d70e201,316372,32,81259496,1,14.9,0.0,0.0,2023-03-03,168.0,1.0
92976,322342,362869,769f0a85f332560231ffa800fcf96898,316392,49,32831085,1,19.8,0.0,0.0,2023-01-20,210.0,1.0
92980,322359,362886,a550f68c6671a7e97410d1633f5bc0aa,316405,14,34921481,1,9.99,1.0,10.01001001001001,2023-03-25,236.0,1.0
93004,322449,362995,90723981eb87f30d162f4946cf8a33b2,316487,21,36216432,1,5.9,0.0,0.0,2023-03-10,183.0,1.0
93005,322459,363005,092e22872b671b5727e305c8cf5403f1,316502,26,35939610,1,5.9,0.0,0.0,2023-03-05,200.0,1.0
93010,322479,363025,9f77c10e92469194f60c0555f04daeda,316512,26,34891906,1,54.0,0.0,0.0,2023-04-29,294.0,1.0
93016,322491,363052,6520509f4f4dd3a09a6e65f022c8e526,316536,45,31456495,1,2.9,0.0,0.0,2022-11-10,175.0,1.0
93024,322514,363077,7ca56f7c3d5672b6a496e3b2f4ec17ab,316545,22,81265211,1,2.99,0.0,0.0,2023-02-24,112.0,1.0
93038,322547,363110,b45823ebfa8646b670ee5736c1ce29a3,316574,39,35860510,1,0.99,0.0,0.0,2022-12-23,208.0,1.0
93043,322566,363130,ccaeb48dadbbd59ec201d68a088ca2be,316576,38,34345136,1,8.6,0.0,0.0,2023-03-14,152.0,1.0
93051,322583,363148,ceaaccf2f858121dea6afe50bcaf6135,316588,22,35561575,1,53.7,6.0,11.1731843575419,2022-11-17,141.0,1.0
93054,322592,363157,545d95f6e00e7fb39f9570468c7118fc,316610,12,36604666,1,6.9,0.0,0.0,2023-04-27,235.0,1.0
93057,322597,363162,250febba49e56bb189670eae0afbcf1c,316621,40,36250151,1,12.99,0.0,0.0,2023-03-21,125.0,1.0
93062,322626,363191,509112b449a3f5b674f9521329ebf27f,316701,35,34292454,1,3.75,0.0,0.0,2023-02-24,133.0,1.0
93077,322683,363252,4ba9add29401d05ce9607dd661d8b0cd,316783,40,35569604,1,5.99,0.0,0.0,2023-01-10,144.0,1.0
93081,322703,363272,6114c8ce57856650b3f0431ac2731adb,316805,41,34252904,1,2.95,0.0,0.0,2023-01-11,141.0,1.0
93091,322738,363308,3b66fb740b478d98bbc72ece876f39ad,316852,12,32381916,1,1.5,0.55,36.66666666666667,2022-12-27,127.0,1.0
93110,322791,363361,a0cacb3833d6f89911a1bd59ea0902d3,316923,46,36237691,1,11.99,0.0,0.0,2023-01-13,182.0,1.0
93112,322799,363370,2c03b6f0873fc80c860d969767cfccad,316935,37,35147952,1,70.0,0.0,0.0,2022-11-11,121.0,1.0
93118,322819,363390,183f5686e44535a3e2b03bf885cbf36e,316985,43,33700716,1,0.2,0.0,0.0,2022-11-16,174.0,1.0
93119,322820,363391,6d2871d30522ce6cc57b8d84b1ba8d16,316985,8,33700716,1,0.2,0.0,0.0,2023-04-06,141.0,1.0
93128,322846,363417,dc7e3173eafe7655e3fc1d1b91f0443b,316999,33,33700716,1,0.2,0.0,0.0,2023-02-06,151.0,1.0
93133,322856,363428,72f10895d5b194d4672de7040b365088,317002,30,35576331,1,5.49,0.0,0.0,2022-10-30,135.0,1.0
93135,322858,363430,1ec499a2c4721e8f4035086512033046,317002,30,36225595,1,11.99,0.0,0.0,2023-03-17,135.0,1.0
93139,322865,363437,9f461295e134138dcbff8644da6796a2,317017,43,31257443,1,5.99,0.0,0.0,2023-02-03,170.0,1.0
93142,322874,363446,cf0444740012b1e11337592253c49658,317033,11,35661570,1,9.95,0.0,0.0,2022-09-16,126.0,1.0
93152,322905,363477,da72150e9bfb111d934ce6c0bda39cf7,317034,9,34933836,1,4.9,0.0,0.0,2022-12-05,143.0,1.0
93161,322930,363503,9b060cd17c49177ba2014444decc0569,317067,5,31257443,1,5.99,0.0,0.0,2023-01-22,122.0,1.0
93163,322941,363514,79375fcdf90bd105cab68f2345c3d04f,317082,21,33817091,1,0.5,0.0,0.0,2022-12-01,161.0,1.0
93185,323013,363588,3a1246bf75881acf2439d76214cbe956,317146,35,81259496,1,14.9,0.0,0.0,2023-03-06,303.0,1.0
93188,323027,363602,06ad74deb1a920ac8f3ae307bf3bfe06,317233,29,33700716,1,0.2,0.0,0.0,2022-11-04,161.0,1.0
93201,323058,363635,e3f2384f75c6f1fd5e01fc95de18f322,317286,41,35315196,1,2.45,0.0,0.0,2023-03-10,250.0,1.0
93206,323068,363645,13b7dc2c311948a26ec82f12c4a6ffa2,317293,35,34951742,1,6.9,0.0,0.0,2023-03-30,265.0,1.0
93217,323141,363718,6f9a8e1e8cf257a93e4789d3acabf877,317415,23,36550353,1,79.8,0.0,0.0,2023-03-09,294.0,1.0
93225,323179,363757,805468d9839a2ea7d26d2c0086262a0c,317438,18,35123011,1,6.99,0.0,0.0,2022-11-03,154.0,1.0
93226,323180,363758,483aa5105410281550cdcea008cded89,317438,18,30329663,1,0.5,0.08,16.0,2023-02-23,112.0,1.0
93238,323209,363787,a24306cc0d754d7d0a17f9e9ccf1648b,317458,40,34168582,1,0.63,0.0,0.0,2023-03-10,120.0,1.0
93246,323249,363827,dbb40db35f6114804b3cbe1a68e13273,317474,14,35738633,1,4.99,0.0,0.0,2022-10-01,113.0,1.0
93252,323281,363861,d04fddd27508e626cfbc44b574b31824,317578,40,35442624,1,0.6,0.0,0.0,2023-03-18,156.0,1.0
93256,323291,363872,f6bb80e9f238ed4b70654fb17edaa35a,317603,40,34982353,1,4.9,0.0,0.0,2022-12-18,182.0,1.0
93261,323307,363888,707a44d7f28976c7445a91b9a41239ad,317625,42,81259558,1,19.99,0.0,0.0,2022-12-20,225.0,1.0
93267,323321,363902,865e7c9210b9111e5a11f7b12b6eb0a2,317701,18,33700716,1,0.2,0.0,0.0,2023-01-21,119.0,1.0
93269,323324,363905,b4c32227e31370164c3fa36a0d4d471d,317730,5,34566980,1,6.99,0.0,0.0,2022-10-16,165.0,1.0
93272,323334,363915,43cc5ee315c23e4cd19e0be68435cb48,317742,5,35873992,1,2.35,0.0,0.0,2022-12-17,209.0,1.0
93275,323360,363941,b985808ccb59ce4595e1b047304c8611,317800,47,35817026,1,13.99,1.4,10.007147962830592,2023-04-01,289.0,1.0
93310,323516,364106,a2b3e123796d965d1a33e21a04437f94,317935,12,36268932,1,4.45,0.0,0.0,2022-09-12,126.0,1.0
93334,323596,364195,183da8a4ff875883d5b67334ba04bb8c,318045,46,35936334,1,3.09,0.0,0.0,2023-01-18,143.0,1.0
93338,323603,364202,45ca01db597ca0351fe080d29adb986e,318051,42,35333081,1,1.4,0.0,0.0,2023-04-23,162.0,1.0
93352,323672,364283,796009b76910c0c90df2d168f77fc21a,318158,20,81273175,1,5.98,0.0,0.0,2023-01-15,244.0,1.0
93356,323687,364298,0741c6caf50f78085c9a2c081757147d,318210,4,35788753,1,255.36,64.08,25.09398496240601,2022-11-02,177.0,1.0
93358,323692,364303,d80d19a0f4cc1b0dc0fabbdc3329c51c,318213,46,32424665,1,6.55,0.0,0.0,2023-03-21,210.0,1.0
93369,323724,364337,827926b36945a47a664ba6ca1bf2862c,318233,46,33794523,1,13.65,0.0,0.0,2022-11-18,110.0,1.0
93374,323734,364348,6ee46f1042b8d27282be3071ccaebd14,318240,15,33700716,1,0.2,0.0,0.0,2023-02-23,122.0,1.0
93381,323757,364374,f03d275378e5d81689396ce1f0375d9b,318251,6,35302946,1,2.4,0.0,0.0,2022-10-18,110.0,1.0
93383,323774,364391,c513d2e778b0d331fd18902ee96ff6fa,318263,48,32831085,1,9.9,1.48,14.949494949494948,2022-11-23,182.0,1.0
93388,323818,364450,c92957d860c155b6827cbce0c2892fb7,318304,36,34887580,1,5.98,0.0,0.0,2023-02-21,156.0,1.0
93398,323851,364487,8c36571bb468ddc1fc8f2f08f451f48b,318343,47,33817091,1,0.5,0.0,0.0,2022-12-23,112.0,1.0
93408,323891,364527,219b2d36c420b1a66bf9533ea2443359,318353,37,34366185,1,9.9,0.0,0.0,2023-02-25,170.0,1.0
93434,323987,364623,52a06a98bbcd8261ff904d94dd13e0bc,318510,37,34260912,1,7.99,0.0,0.0,2022-12-19,116.0,1.0
93442,324027,364702,35de2284b78b558a2909668b979614f6,318564,21,81268735,1,9.9,0.0,0.0,2023-02-23,232.0,1.0
93445,324034,364709,b925e5767ae1fba527cb063a085d2d69,318591,40,33612453,1,24.75,6.95,28.080808080808083,2022-12-28,193.0,1.0
93464,324100,364775,99b009844201e9d418a59a3043db941e,318634,8,36214122,1,1.0,0.0,0.0,2022-12-08,110.0,1.0
93465,324101,364776,d7f88758477a751589ae17070f90d51c,318634,8,33700716,1,0.2,0.0,0.0,2023-04-09,122.0,1.0
93489,324159,364835,52f18c5a3de7dc02c61215b7b35b5929,318692,41,36214080,1,0.6,0.0,0.0,2023-01-07,204.0,1.0
93497,324178,364854,5b85cb9333b0e6656fc3e1e62d994b76,318730,24,31419136,1,0.98,0.1,10.20408163265306,2023-03-27,130.0,1.0
93498,324182,364858,c489ad962bac10e291d6615568be0130,318759,39,35860993,1,5.5,0.0,0.0,2022-08-29,112.0,1.0
93499,324183,364859,1be886a8e1d38cbcaa5e6f58534db1e7,318759,39,34060782,1,10.7,0.0,0.0,2023-03-21,204.0,1.0
93500,324187,364863,25f29319b7a6a3a487df77b720322f6b,318760,24,32646124,1,1.9,0.0,0.0,2022-09-15,120.0,1.0
93505,324199,364875,0537037298411533999a61719838f3ad,318760,2,30573746,1,19.5,0.0,0.0,2023-04-05,139.0,1.0
93511,324212,364888,6b53710f371efc31b56820a36d6aa1ab,318790,27,81259448,1,9.99,0.0,0.0,2023-04-09,187.0,1.0
93539,324406,365097,9609d7fe0c408f963d911464b1cdf319,318876,37,33817091,1,0.5,0.0,0.0,2023-02-18,287.0,1.0
93545,324418,365109,ee4c2a29ec7f15211eb5b506d2532600,318889,43,35848120,1,103.74,0.0,0.0,2023-03-18,233.0,1.0
93556,324462,365168,3f41ba8d91aa3e107b038df0a76c46d0,318903,12,35748846,1,0.17,0.0,0.0,2022-11-29,148.0,1.0
93562,324483,365189,cacc5926387eb2c7c1fce782e423f575,318910,48,36235381,1,76.05,0.0,0.0,2022-09-29,112.0,1.0
93567,324496,365202,71d502780e3f116fd0d112dfab44d90f,318932,18,35738731,1,3.49,0.0,0.0,2023-02-21,189.0,1.0
93585,324528,365234,4d79c64726bc3f73fdf5f3f18e359258,318973,38,36216383,1,5.9,0.0,0.0,2023-01-19,126.0,1.0
93597,324572,365278,bd02bdd4c1e9a9bb74b8f5fcd2898f19,319040,48,36284913,1,2.99,0.0,0.0,2022-10-30,158.0,1.0
93608,324609,365319,31ff54b510051c26406e1b38df14e217,319087,39,36255905,1,9.9,0.0,0.0,2023-02-03,164.0,1.0
93630,324646,365356,41c3a4dc913dc22b94a98f4ff86bf11e,319098,12,36225616,1,6.9,2.0,28.98550724637681,2023-01-12,230.0,1.0
93631,324648,365358,9e423831b6d266bdf7ead814c9756e4a,319101,27,34266526,1,2.4,0.0,0.0,2023-03-09,280.0,1.0
93633,324653,365363,e1415063f3b7601f088a6804a74ac9f9,319116,29,35787143,1,1.99,0.0,0.0,2023-02-28,159.0,1.0
93657,324740,365453,ab6c04ea0fc14c60076134adae85c264,319151,7,36115961,1,5.95,0.0,0.0,2023-03-05,108.0,1.0
93661,324750,365464,65122ce6bbbd3416b33a00f836db2321,319170,20,30630642,1,6.8,0.0,0.0,2023-02-09,251.0,1.0
93668,324766,365480,3cd5c0832243fe150a4a524ed6b46ac3,319223,3,33937771,1,0.45,0.0,0.0,2023-03-30,326.0,1.0
93682,324809,365523,56a16438db8cb45eb466a8c047f33a53,319295,35,35761670,1,9.9,0.0,0.0,2023-03-04,139.0,1.0
93683,324821,365535,b6d8a31d5c8be2311a5608d3ef87a956,319314,25,34566980,1,7.99,1.09,13.642052565707136,2023-03-29,146.0,1.0
93692,324873,365588,d423d2e41c0d87cc2b389027d731cde4,319330,17,33421696,1,2.6,0.0,0.0,2022-11-24,123.0,1.0
93712,324932,365650,9f659daf3378251d085c369c4826a87a,319378,41,36614466,1,2.9,0.0,0.0,2022-12-29,191.0,1.0
93716,324943,365661,4620226f4887427d6a3e668f46f8b421,319390,39,34199200,1,3.65,0.0,0.0,2023-04-25,241.0,1.0
93725,324972,365692,64b29def3663c3ec9f0eccd57479ad6c,319438,49,35649740,1,1.55,0.0,0.0,2023-01-04,127.0,1.0
93750,325073,365805,f151c1b31ab0329fe9c0977364bab4bc,319503,12,35605220,1,27.98,0.0,0.0,2023-01-13,119.0,1.0
93756,325107,365839,39cae60fb60230511c684890f21f7bbd,319577,17,30634065,1,5.9,0.0,0.0,2023-03-30,182.0,1.0
93757,325110,365842,862018c199bbf2288c46c155ffe56fd9,319595,16,34843564,1,0.8,0.0,0.0,2022-11-19,172.0,1.0
93760,325131,365863,962f5ecb02fea3ff8527faf221d030c3,319640,49,36255940,1,1.0,0.0,0.0,2022-10-01,131.0,1.0
93761,325133,365865,fcfff09fab594f050291961f1c9df33d,319640,49,33937771,1,0.45,0.0,0.0,2023-04-05,186.0,1.0
93765,325153,365887,105945b5f8d0e6ebc23ce5a522f3045d,319661,17,34126106,1,3.3,0.0,0.0,2022-12-02,116.0,1.0
93778,325186,365920,cf9073267d33ddeaa5ccf54cbdbed360,319704,14,33700716,1,0.2,0.0,0.0,2023-02-13,211.0,1.0
93790,325229,365963,282e5082bce52244a20ca7ba309eb540,319752,7,35616882,1,4.9,0.0,0.0,2022-11-28,207.0,1.0
93802,325280,366014,6a17c01a0611d14a57bd19f3dc8a5765,319837,42,35171892,1,5.99,0.0,0.0,2022-08-31,115.0,1.0
93803,325281,366015,07af33cbdd4c63fb9301a0014aa59720,319837,42,34088733,1,10.0,0.0,0.0,2022-12-23,114.0,1.0
93815,325329,366067,3b647c213a6515495348e18c0e2d4f80,319912,39,33700716,1,0.2,0.01,5.0,2023-03-02,248.0,1.0
93817,325340,366079,cf5d6d95a9aaec930ad4e24ba22c1759,319949,32,34575023,1,3.0,0.0,0.0,2022-12-27,165.0,1.0
93822,325354,366093,5445a8f9e88d626b85241d92eca90d3a,319962,13,33700716,1,0.2,0.0,0.0,2023-03-05,288.0,1.0
93828,325365,366104,362459be38ca676b5393829539811960,319983,28,34060775,1,4.45,0.0,0.0,2022-09-10,114.0,1.0
93852,325496,366270,5ffd60d419123632d8c136b220357988,320072,37,36234905,1,9.9,0.0,0.0,2022-10-18,163.0,1.0
93853,325498,366272,3be44d4e22b4759bbeb7e28f9cfedd13,320072,47,35799155,1,7.9,0.0,0.0,2023-03-12,145.0,1.0
93858,325524,366298,c6a16d0fc6a6185a68ddbef44c69d07d,320176,25,36604596,1,6.9,0.0,0.0,2022-12-16,226.0,1.0
93859,325531,366305,9ac64a7123b026d38d39fdccaa9d33cc,320188,6,36237705,1,10.9,0.0,0.0,2022-09-27,137.0,1.0
93864,325544,366318,e3508d69c756401147d125ca5b6b6423,320196,10,33120913,1,2.8,0.0,0.0,2022-10-04,123.0,1.0
93870,325557,366331,3ecaf9064e850772dfcf7e766735a505,320215,34,34387591,1,6.9,0.0,0.0,2022-11-25,127.0,1.0
93878,325588,366363,dcf1873fe4db0f4d38f628b0d91c4c36,320235,33,31334303,1,4.15,0.0,0.0,2023-02-16,238.0,1.0
93880,325661,366450,3332216bf377aae849b7d163496a5eaa,320254,37,33700716,1,0.2,0.0,0.0,2022-10-23,114.0,1.0
93881,325663,366452,3a4a2b7145d874a8c6e5bc5dbb7ec31e,320254,37,33700716,1,0.2,0.0,0.0,2023-03-08,136.0,1.0
93885,325668,366457,39b79e2616bf0ba7629ea3dedeb7a32d,320255,23,35748790,1,2.9,0.0,0.0,2023-02-21,261.0,1.0
93912,325757,366548,91aac1657fb32bb939187eea9aa82c47,320320,2,33892544,1,2.45,0.0,0.0,2023-01-12,107.0,1.0
93930,325840,366636,fcbc1de69c83d65dd7d15b5ce48bcc2a,320341,48,31047485,1,0.49,0.0,0.0,2022-12-27,175.0,1.0
93945,325917,366725,37082817d6cfd4c7f2797e12dd61546a,320389,12,34567022,1,7.99,0.8,10.012515644555696,2023-01-22,210.0,1.0
93951,325943,366755,33bc78a5805187d552bdb55fd2849051,320400,23,33700716,1,0.2,0.0,0.0,2022-11-23,158.0,1.0
93953,325954,366766,fbed36845c0e3bba96d868b733c2b03e,320400,23,35856352,1,39.5,0.0,0.0,2023-03-17,113.0,1.0
93961,325982,366795,e645dfc0b2bac2834edc032d93c7a3ec,320418,12,35958755,1,2.99,0.0,0.0,2022-09-27,111.0,1.0
93964,325993,366806,9b43facf3f10a4cbbf73327d6dc4a369,320420,7,32101741,1,4.99,0.0,0.0,2023-04-29,282.0,1.0
94018,326191,367006,cde5a6415fb64eaa589ee3f94c729688,320452,26,35875063,1,0.52,0.0,0.0,2023-01-06,195.0,1.0
94024,326207,367024,4d12000954cfbd00638bda309a7c8586,320482,39,81259504,1,14.9,1.49,10.0,2023-03-16,219.0,1.0
94044,326286,367104,aa554120e9f89a5f27cc8dbc07576937,320495,27,31612203,1,2.6,0.0,0.0,2023-02-21,166.0,1.0
94050,326366,367195,33853b74eb41d8393e153b59f689f41f,320499,33,36479765,1,2.99,0.0,0.0,2022-10-13,114.0,1.0
94073,326448,367277,6d89ae75500fbd2b2f32ca77d3ddba56,320529,27,35880103,1,1.95,0.0,0.0,2022-12-05,143.0,1.0
94075,326454,367283,84048e97370957393748f4e3f3e57889,320533,25,35851074,1,1.8,0.0,0.0,2022-09-16,127.0,1.0
94078,326465,367294,23b489dca5150be930c4d1be3adf9ac7,320541,33,36128141,1,1.95,0.0,0.0,2023-04-26,314.0,1.0
94091,326507,367336,396912ff9f718f4254ed5e424cf6fa55,320590,31,30344391,1,9.5,0.0,0.0,2022-10-23,110.0,1.0
94093,326522,367351,7cd35e0d4d20676c9311d767411c3adc,320698,37,33817091,1,0.5,0.0,0.0,2022-11-21,172.0,1.0
94103,326550,367379,cf2764c3258da434b99739c64b274901,320770,29,81250174,1,19.9,0.0,0.0,2022-11-14,156.0,1.0
94107,326561,367390,b7631a959ad5b4e733ed8888f8f53f1e,320812,40,35442610,1,2.8,0.0,0.0,2023-01-04,111.0,1.0
94111,326576,367405,12ddbbb9bf3b313174b4df1cb99316db,320838,19,36548001,1,29.99,0.0,0.0,2023-03-18,272.0,1.0
94112,326580,367409,c0372238add2f8d22a6edcff607a4769,320842,3,36590106,1,16.99,0.0,0.0,2023-04-06,326.0,1.0
94136,326690,367522,4a163dfdc9634e132c2a5f3d691480a4,320873,38,35272153,1,8.9,0.0,0.0,2022-11-26,181.0,1.0
94150,326727,367559,29781ca22069b0cb6a0bcaead251aa1e,320898,35,34339382,1,1.49,0.0,0.0,2023-04-17,220.0,1.0
94160,326747,367579,1c1252e37f3eaba734f4c95893a9550a,320909,40,36214080,1,0.6,0.0,0.0,2023-04-20,126.0,1.0
94165,326757,367589,f379dbe40abd33493f3297919349fbb6,320932,8,35275114,1,3.99,0.01,0.2506265664160401,2022-10-07,113.0,1.0
94179,326800,367647,4bba314243118d30dee071d9927f1d4a,320973,37,35895503,1,9.99,0.0,0.0,2022-12-29,119.0,1.0
94191,326835,367684,6e44e4984ddd3f21817e6279a23c6737,320985,25,36134735,1,2.45,0.0,0.0,2023-02-16,261.0,1.0
94192,326837,367686,deb6386c7c8cf96e271e1d981644f92a,320991,29,36569344,1,63.0,0.0,0.0,2023-01-12,119.0,1.0
94196,326853,367706,ba9571192b911d3e23c01c254a39b3fc,321011,29,33120913,1,2.8,0.0,0.0,2023-03-04,135.0,1.0
94208,326904,367761,c6f9fc1b532553b491918c8f2211b878,321062,11,32906734,1,3.5,0.0,0.0,2022-09-29,112.0,1.0
94210,326907,367764,e2b049431ff9e37282c3382f80e2858a,321067,41,36218140,1,0.99,0.0,0.0,2022-10-09,119.0,1.0
94220,326944,367801,21519a0964dc50d6120b5cd2f247d4b3,321084,19,36237691,1,23.98,0.0,0.0,2022-11-10,156.0,1.0
94226,326972,367829,9103bc7026bf70d3c771baf8c9b05351,321098,9,33817091,1,0.5,0.0,0.0,2023-01-05,222.0,1.0
94232,326987,367845,6832b38a5c89837fec2f7541b1cc8cba,321099,23,36298122,1,12.41,0.01,0.08058017727639,2023-04-19,172.0,1.0
94238,327022,367880,974d690db2865983c0a3c2591c36180c,321107,33,35929054,1,1.94,0.0,0.0,2023-01-29,256.0,1.0
94244,327046,367906,40c127378863725a9300a988d4db2160,321151,33,33700716,1,0.2,0.0,0.0,2022-10-28,116.0,1.0
94245,327050,367910,e9d2ed201f1a98b551374b69967bb40c,321151,33,33700716,1,0.2,0.0,0.0,2023-03-02,125.0,1.0
94262,327102,367964,7811d478a19f24cedc98bf6d62d8f953,321198,7,35609266,1,3.0,0.0,0.0,2023-02-26,171.0,1.0
94264,327116,367978,44d18569b558a260744ebf88d44bc7ff,321201,31,31334303,1,3.9,0.0,0.0,2022-10-13,155.0,1.0
94302,327232,368096,a66a267bddbf289feaa36c6c02f11684,321360,9,33700716,1,0.2,0.0,0.0,2023-02-03,228.0,1.0
94303,327243,368107,bc8e88307bf46790a387d73901da9356,321411,44,30044455,1,4.99,0.0,0.0,2022-11-30,122.0,1.0
94308,327267,368134,82b4f237ac487bcbc998e8ce0f6396c3,321429,43,33817091,1,0.5,0.0,0.0,2022-11-07,163.0,1.0
94311,327277,368144,0aee69be8cba866b19cc8e214a2cf92b,321448,3,36491924,1,17.34,0.0,0.0,2023-01-28,124.0,1.0
94317,327293,368160,a62986197ea6ec60f9ba47eceea83a7f,321481,5,35990871,1,24.9,5.0,20.080321285140563,2023-01-21,135.0,1.0
94324,327310,368177,67e791689db7eeb05b46be233bf32c5a,321500,38,81250174,1,19.9,0.0,0.0,2023-04-26,312.0,1.0
94332,327338,368210,3457e688043ad553d56aa8cadbca14f1,321512,41,34843564,1,0.8,0.0,0.0,2023-04-18,309.0,1.0
94342,327386,368258,f023f0c7da3010b6b87e3d420e7439f6,321577,45,35874146,1,1.05,0.16,15.238095238095235,2022-12-06,169.0,1.0
94346,327394,368266,7eef31a7e1e229b8611e56f01a32720e,321599,49,33995773,1,4.99,0.5,10.02004008016032,2023-02-06,107.0,1.0
94348,327403,368275,78983965f23ab2d00ba3f999048a77b4,321603,14,35281456,1,8.75,0.0,0.0,2023-02-04,144.0,1.0
94368,327473,368346,9917c7413862d19eb24addc03efc7844,321654,38,35925050,1,14.95,0.0,0.0,2022-12-09,188.0,1.0
94371,327489,368363,289ea3237590f58f1418618d815b9b6d,321679,19,31197551,1,1.49,0.0,0.0,2023-04-09,172.0,1.0
94397,327583,368459,b7a3f8a42c124982fb2b796a69f71138,321774,35,32381881,1,1.5,0.0,0.0,2023-02-14,172.0,1.0
94409,327616,368493,843172b5b08cb73b574167cb9c55c63e,321843,3,36268393,1,12.99,0.0,0.0,2022-10-05,155.0,1.0
94414,327639,368516,e65e15cdb22139f9e2be5e9fb782dc1c,321886,40,36255954,1,2.6,0.0,0.0,2023-02-20,115.0,1.0
94415,327645,368522,3bd3aa6d1a1ecf9c43ec9ca48d6ffeec,321894,48,33700716,1,0.2,0.0,0.0,2023-04-12,162.0,1.0
94426,327679,368557,e9ecbd1d0b88243630f35450b90e0ed5,321900,14,36214080,1,0.6,0.0,0.0,2022-12-22,200.0,1.0
94428,327690,368568,70ae5c439ea1a443b53425f1f8eea353,321919,9,34060866,1,7.99,0.0,0.0,2023-03-22,260.0,1.0
94443,327733,368612,e5360371443b54cc9d8606a7ff83c2d4,321969,9,34335084,1,16.0,4.1,25.625,2022-10-13,130.0,1.0
94458,327775,368660,4409763ab41798bb54f11b587bec90bf,322022,12,31128321,1,8.99,0.0,0.0,2022-09-07,108.0,1.0
94468,327805,368700,b8ee5744c314d9cf1b17d3a6de0502c7,322044,33,31612203,1,2.6,0.0,0.0,2023-01-19,111.0,1.0
94471,327818,368713,f7f1340495d4b8b2bcc257993e17dda1,322092,5,36311744,1,32.95,3.05,9.256449165402122,2022-09-14,135.0,1.0
94484,327859,368764,4f204471f248295fc3ddc4012d776367,322135,19,31456495,1,2.9,0.0,0.0,2022-09-14,134.0,1.0
94490,327905,368816,97a4d0e54b75a89e3895ac1cc7f2598b,322152,42,33700716,1,0.2,0.0,0.0,2022-11-12,143.0,1.0
94503,327950,368867,8b4fba3608a053a77b73ddc4d689ce8e,322164,7,35609252,1,0.8,0.0,0.0,2022-12-05,107.0,1.0
94521,328004,368952,863350c56bef2c93340a41c73e8e868b,322227,20,34903722,1,1.2,0.0,0.0,2023-03-09,252.0,1.0
94522,328006,368954,3e8fbf1321b420779b583e7d0e7a8a12,322233,12,33892572,1,2.8,0.0,0.0,2023-03-09,225.0,1.0
94525,328010,368958,3e0df171f9208ee07eb4d2dd04ecdb92,322245,40,35738780,1,3.95,0.0,0.0,2022-10-30,143.0,1.0
94526,328013,368961,748afe468a4d655c51c479118bae6e23,322250,3,34499241,1,97.05,0.0,0.0,2022-11-24,198.0,1.0
94542,328054,369005,7f86360aad7694df6c305cebb319e1b5,322299,7,34067341,1,1.99,0.0,0.0,2022-11-11,120.0,1.0
94543,328055,369006,e47e4cc29a7cb2dba5b469314fab9b63,322299,7,36214122,1,1.0,0.0,0.0,2023-04-18,158.0,1.0
94589,328183,369137,9883d6ad128a8d21ae39ace4126bd80d,322398,37,34618570,1,4.49,0.0,0.0,2023-04-07,176.0,1.0
94591,328189,369144,e13ff153d5440e9c012f36b79c24ad86,322403,26,33700716,1,0.2,0.0,0.0,2023-01-20,250.0,1.0
94592,328193,369148,f0c2adc0aacadc6b343c4c46936e2c0c,322411,30,32117722,1,9.5,0.0,0.0,2022-09-05,109.0,1.0
94600,328220,369175,731a785f5997be65ba237263378f2a48,322418,3,34843564,1,0.8,0.0,0.0,2023-04-20,161.0,1.0
94607,328247,369202,bf6681108506d23133ef5e721b0d411b,322450,27,32444202,1,6.5,0.98,15.076923076923077,2022-11-08,186.0,1.0
94611,328263,369218,86b15b1a63e3e03e14bdaaa311f68adf,322451,7,34387612,1,9.95,0.0,0.0,2023-01-07,207.0,1.0
94614,328273,369228,4da1da9b8a9167580f23bb51c0f943e5,322464,33,36128176,1,2.99,0.0,0.0,2022-11-22,113.0,1.0
94617,328285,369240,f6e29e0a769a6b4417d5796641b4f979,322494,42,34607230,1,11.8,3.84,32.54237288135593,2022-10-19,160.0,1.0
94623,328303,369258,33f323d71d0128d3d794f437bfda7e50,322518,43,34094095,1,5.9,0.0,0.0,2022-09-10,110.0,1.0
94633,328332,369287,18ef713a774a52a419e30c6fb770b81e,322548,49,35865410,1,8.16,0.0,0.0,2023-04-01,238.0,1.0
